geometry,population,h3_index,count_cafe,count_university,count_restaurant,count_tourism,count_sport,count_office,count_fastfood,count_transport,count_entertainment,count_bar_pub,count_market,count_mall,population_neigh,count_cafe_neigh,count_university_neigh,count_restaurant_neigh,count_tourism_neigh,count_sport_neigh,count_office_neigh,count_fastfood_neigh,count_transport_neigh,count_entertainment_neigh,count_bar_pub_neigh,count_market_neigh,count_mall_neigh
"POLYGON ((30.782781579695758 46.567485807680185, 30.786902514563618 46.5635200533059, 30.783882104475342 46.55931952850047, 30.776741114467708 46.559084586735004, 30.7726197732712 46.56305021101558, 30.775639828316894 46.56725090715166, 30.782781579695758 46.567485807680185))",1295.0,881e5dc189fffff,0,0,0,0,0,0,0,0,0,0,0,2,10028.0,2,0,2,0,1,1,2,0,1,1,0,7
"POLYGON ((30.72976888435304 46.561629880693374, 30.73389284163088 46.55766548410409, 30.730875002568375 46.55346292052815, 30.72989074506516 46.55343007196791, 30.7292357 46.554177, 30.7264596 46.5557117, 30.7264855 46.5566071, 30.7262279 46.5574921, 30.7261221 46.5578267, 30.7259547 46.5580881, 30.7243089 46.5594457, 30.72411 46.5598994, 30.724034 46.5600716, 30.724233 46.5603381, 30.7244855 46.5607916, 30.72418 46.5614154, 30.724163048288474 46.561442843615716, 30.72976888435304 46.561629880693374))",283.0,881e5dc133fffff,1,0,1,0,0,0,0,0,0,0,0,0,1088.0,0,0,0,0,0,1,0,0,0,0,0,0
"POLYGON ((30.721519570408724 46.56955783629566, 30.723827434726758 46.56963481619636, 30.7237651 46.569137, 30.7239435 46.5680485, 30.7249302 46.5667441, 30.7259767 46.5659708, 30.7273624 46.565546, 30.7277987 46.5655099, 30.7282676 46.5653731, 30.7285387 46.5650996, 30.7294955 46.5645805, 30.7303966 46.5639078, 30.73097900757853 46.563314761103975, 30.72976888435304 46.561629880693374, 30.724163048288474 46.561442843615716, 30.723097 46.5631687, 30.7229961 46.5639503, 30.7227428 46.5646402, 30.7226235 46.5649543, 30.72060064798423 46.568278197711905, 30.721519570408724 46.56955783629566))",150.0,881e5dc13bfffff,0,0,0,0,0,0,0,0,0,0,0,0,746.0,1,0,1,1,0,0,0,0,0,0,0,0
"POLYGON ((30.721519570408724 46.56955783629566, 30.72060064798423 46.568278197711905, 30.7201433 46.5690297, 30.719789751110557 46.57121981149742, 30.721519570408724 46.56955783629566))",438.0,881e5dc139fffff,0,0,0,0,0,0,0,0,0,0,0,0,187.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.719540338305166 46.57650942326215, 30.7197526 46.5765776, 30.7208484 46.5769325, 30.7219214 46.574824, 30.7227262 46.573903, 30.724052 46.5730944, 30.7241805 46.5728762, 30.7242324 46.5725002, 30.7241078 46.5720054, 30.7239532 46.5706392, 30.723827434726758 46.56963481619636, 30.721519570408724 46.56955783629566, 30.719789751110557 46.57121981149742, 30.7196424 46.5721326, 30.7193778 46.5725522, 30.7188561 46.5734059, 30.718189 46.5742665, 30.718094720788727 46.574496704287675, 30.719540338305166 46.57650942326215))",18.0,881e5dc115fffff,0,0,0,1,0,0,0,0,0,0,0,0,607.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.77151799030459 46.571216178254566, 30.775639828316894 46.56725090715166, 30.7726197732712 46.56305021101558, 30.76547823551163 46.56281461470854, 30.761355991458053 46.5667797556306, 30.764375691111212 46.57098062303686, 30.77151799030459 46.571216178254566))",786.0,881e5dc1c7fffff,0,0,0,0,0,0,0,0,0,0,0,0,4852.0,0,0,2,0,0,1,0,0,1,1,1,7
"POLYGON ((30.786902514563618 46.5635200533059, 30.782781579695758 46.567485807680185, 30.78580225449647 46.57168593810728, 30.792944219056288 46.57192014278552, 30.794753098408318 46.57017915083889, 30.794632 46.5701696, 30.7936941 46.5702728, 30.7935564 46.5702727, 30.7933151 46.5702283, 30.792851 46.5701522, 30.7928175 46.5701231, 30.7926093 46.5696849, 30.7925647 46.5694551, 30.7926944 46.569117, 30.7924755 46.568901, 30.7917017 46.5684974, 30.7919331 46.567946, 30.7914366 46.5678663, 30.7904407 46.5677104, 30.7890898 46.5658888, 30.7878688 46.5644698, 30.7877186 46.5638824, 30.787670207360605 46.56354523519541, 30.786902514563618 46.5635200533059))",1683.0,881e5dc1d5fffff,2,0,0,0,1,0,2,0,0,0,0,2,14203.0,13,0,5,1,5,9,5,9,0,1,1,17
"POLYGON ((30.753110103537065 46.57470920052683, 30.754295018477233 46.574748385026716, 30.7547565 46.5746445, 30.7553502 46.5745675, 30.7558414 46.5745362, 30.7560887 46.5747044, 30.756328791568844 46.574815640809184, 30.760252950074644 46.57494541062075, 30.764375691111212 46.57098062303686, 30.761355991458053 46.5667797556306, 30.757720587977136 46.566659501134545, 30.7579223 46.5668817, 30.7581795 46.567712, 30.7581918 46.5688831, 30.7579898 46.5700937, 30.7576937 46.5713434, 30.757247 46.5725173, 30.7559466 46.5741568, 30.7549571 46.5744231, 30.7538189 46.5745612, 30.753075349616353 46.57466084480212, 30.753110103537065 46.57470920052683))",124.0,881e5dc1c5fffff,0,0,0,0,0,0,0,0,0,0,0,0,1420.0,0,0,0,1,0,0,0,0,0,0,1,0
"POLYGON ((30.78168082286528 46.57565133932722, 30.78580225449647 46.57168593810728, 30.782781579695758 46.567485807680185, 30.775639828316894 46.56725090715166, 30.77151799030459 46.571216178254566, 30.774538309958142 46.57541647999939, 30.78168082286528 46.57565133932722))",1548.0,881e5dc1c3fffff,0,0,2,0,0,0,0,0,0,1,0,4,7943.0,13,1,3,0,5,7,5,0,0,0,2,10
"POLYGON ((30.792944219056288 46.57192014278552, 30.795965513513394 46.57611970736804, 30.803107690815676 46.57635321612444, 30.80604482126994 46.57352594453524, 30.8058575 46.5732471, 30.80397 46.5707151, 30.8035451 46.5704191, 30.8030139 46.5701986, 30.8024546 46.5700713, 30.8011778 46.5699425, 30.7997557 46.5697661, 30.7996391 46.5697555, 30.7989615 46.5697026, 30.7982954 46.5696969, 30.7981451 46.5696956, 30.7972705 46.5698089, 30.7966778 46.5699552, 30.796199 46.5700841, 30.7955977 46.5702318, 30.795369 46.5702837, 30.7953319 46.5702248, 30.794753098408318 46.57017915083889, 30.792944219056288 46.57192014278552))",4860.0,881e5dc1d1fffff,2,0,0,1,2,2,2,9,0,0,0,7,8228.0,23,0,9,0,10,18,9,0,1,1,1,20
"POLYGON ((30.770415975015208 46.57938139778742, 30.774538309958142 46.57541647999939, 30.77151799030459 46.571216178254566, 30.764375691111212 46.57098062303686, 30.760252950074644 46.57494541062075, 30.76327291423092 46.57914588362282, 30.7635111741644 46.57915373930135, 30.7635761 46.5791294, 30.763859 46.5791381, 30.763881871713593 46.5791659615862, 30.770415975015208 46.57938139778742))",607.0,881e5dc1c1fffff,0,0,0,0,0,0,0,0,0,0,1,0,4401.0,0,1,2,1,1,0,0,0,0,1,0,6
"POLYGON ((30.791844488603132 46.580085238641196, 30.795965513513394 46.57611970736804, 30.792944219056288 46.57192014278552, 30.78580225449647 46.57168593810728, 30.78168082286528 46.57565133932722, 30.78470176242073 46.57985107527498, 30.791844488603132 46.580085238641196))",2241.0,881e5dc1ddfffff,11,0,3,0,3,7,3,0,0,0,1,4,13463.0,21,1,10,2,9,12,12,9,2,3,1,33
"MULTIPOLYGON (((30.753110103537065 46.57470920052683, 30.752678474360188 46.57512415128841, 30.752692 46.5751308, 30.7525998 46.5752848, 30.7527867 46.5753209, 30.7531493 46.5750063, 30.754295018477233 46.574748385026716, 30.753110103537065 46.57470920052683)), ((30.76327291423092 46.57914588362282, 30.760252950074644 46.57494541062075, 30.756328791568844 46.574815640809184, 30.7574739 46.5753462, 30.7580165 46.5758827, 30.7588756 46.5781112, 30.7589628 46.5783704, 30.7595385 46.5804437, 30.7612834 46.5799024, 30.7623208 46.5795893, 30.7627529 46.579438, 30.763107259547333 46.57930515821634, 30.76327291423092 46.57914588362282)))",5.0,881e5dc1cdfffff,0,0,0,1,0,0,0,0,0,0,0,0,1338.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.78057983391136 46.58381612320342, 30.78470176242073 46.57985107527498, 30.78168082286528 46.57565133932722, 30.774538309958142 46.57541647999939, 30.770415975015208 46.57938139778742, 30.773436559318817 46.58358130504006, 30.78057983391136 46.58381612320342))",1331.0,881e5dc1cbfffff,0,1,0,0,1,0,0,0,0,0,0,2,7199.0,20,0,8,1,4,8,8,0,1,2,4,16
"POLYGON ((30.803107690815676 46.57635321612444, 30.806129604830414 46.58055221472698, 30.811153526675938 46.58071597408354, 30.8063702 46.5740103, 30.80604482126994 46.57352594453524, 30.803107690815676 46.57635321612444))",1678.0,881e5dc1dbfffff,1,0,1,0,2,2,1,0,0,0,0,3,8193.0,11,0,5,1,6,11,6,9,1,1,0,20
"POLYGON ((30.806129604830414 46.58055221472698, 30.80200898698093 46.58451787598947, 30.802305541019333 46.58492986777759, 30.8118449 46.5816852, 30.811153526675938 46.58071597408354, 30.806129604830414 46.58055221472698))",707.0,881e5dc0e5fffff,0,0,0,0,0,0,1,0,0,0,0,2,6843.0,15,0,7,0,12,21,11,0,4,1,1,22
"POLYGON ((30.80200898698093 46.58451787598947, 30.806129604830414 46.58055221472698, 30.803107690815676 46.57635321612444, 30.795965513513394 46.57611970736804, 30.791844488603132 46.580085238641196, 30.794866047961825 46.58428440865644, 30.80200898698093 46.58451787598947))",2626.0,881e5dc1d9fffff,9,0,5,0,4,9,3,0,1,1,0,11,12714.0,27,0,8,2,13,22,18,9,4,1,3,29
"MULTIPOLYGON (((30.76327291423092 46.57914588362282, 30.763107259547333 46.57930515821634, 30.7635111741644 46.57915373930135, 30.76327291423092 46.57914588362282)), ((30.773436559318817 46.58358130504006, 30.770415975015208 46.57938139778742, 30.763881871713593 46.5791659615862, 30.7649004 46.5804067, 30.76607 46.5819328, 30.7672798 46.5835702, 30.7678491 46.5842047, 30.7685897 46.5846604, 30.7703683 46.5853446, 30.771481210497257 46.585461591751766, 30.773436559318817 46.58358130504006)))",607.0,881e5dc1c9fffff,0,0,0,0,0,0,0,0,0,0,0,0,2724.0,1,1,0,1,1,0,0,0,0,0,2,3
"POLYGON ((30.790744526226 46.58824958666147, 30.794866047961825 46.58428440865644, 30.791844488603132 46.580085238641196, 30.78470176242073 46.57985107527498, 30.78057983391136 46.58381612320342, 30.783601038263786 46.588015464571036, 30.790744526226 46.58824958666147))",1415.0,881e5dc037fffff,8,0,3,1,1,1,5,0,1,1,1,7,10008.0,27,1,10,0,13,26,12,1,4,1,4,25
"POLYGON ((30.783601038263786 46.588015464571036, 30.78057983391136 46.58381612320342, 30.773436559318817 46.58358130504006, 30.771481210497257 46.585461591751766, 30.7734704 46.5856707, 30.7743844 46.5857587, 30.7751744 46.585967, 30.7755774 46.5858895, 30.7758854 46.585709, 30.777896 46.585327, 30.7789467 46.5863525, 30.782368233260424 46.58920110036079, 30.783601038263786 46.588015464571036))",781.0,881e5dc035fffff,1,0,0,0,0,0,0,0,0,0,1,1,4847.0,9,1,4,1,2,1,5,1,1,1,2,10
"POLYGON ((30.80200898698093 46.58451787598947, 30.794866047961825 46.58428440865644, 30.790744526226 46.58824958666147, 30.793766350528568 46.59244836200864, 30.80091005142171 46.59268178795456, 30.8049557753173 46.58878902037325, 30.8022293 46.5849558, 30.802305541019333 46.58492986777759, 30.80200898698093 46.58451787598947))",1813.0,881e5dc033fffff,5,0,1,0,5,10,6,0,3,0,1,6,8056.0,19,1,10,1,6,10,10,1,2,3,2,24
"POLYGON ((30.793766350528568 46.59244836200864, 30.790744526226 46.58824958666147, 30.783601038263786 46.588015464571036, 30.782368233260424 46.58920110036079, 30.7842928 46.5908034, 30.784634 46.5910868, 30.7848069 46.591231, 30.7857003 46.5919715, 30.7860016 46.592224, 30.7860625 46.5926449, 30.7853088 46.5930182, 30.784567 46.5933435, 30.7839359 46.5936409, 30.786682246145787 46.59631613407643, 30.789644331852248 46.59641318660854, 30.790180094482114 46.59589785540278, 30.790192 46.5958305, 30.79024830632995 46.595832244828564, 30.792238560891462 46.593917889056506, 30.7924763 46.5932071, 30.793083923755116 46.593104764289045, 30.793766350528568 46.59244836200864))",1216.0,881e5dc031fffff,1,0,1,0,0,0,0,1,0,0,1,1,5770.0,15,1,5,1,6,11,11,0,4,2,3,15
"POLYGON ((30.778377159342618 46.60014344669196, 30.77885051874603 46.59968829430689, 30.777449 46.5998977, 30.777388585460436 46.60011096798388, 30.778377159342618 46.60014344669196))",278.0,881e5dc03dfffff,0,0,0,0,0,0,0,0,0,0,0,0,2136.0,2,0,1,0,0,0,0,1,0,0,2,2
"POLYGON ((30.80091005142171 46.59268178795456, 30.80393249557564 46.59687999714595, 30.804949935335564 46.59691314263188, 30.8028801 46.5953958, 30.8029058 46.5953329, 30.8056672 46.5940417, 30.8057046 46.5940813, 30.8057612 46.594141, 30.8058096 46.5941194, 30.8068684 46.5954336, 30.8071935 46.595293, 30.8074142 46.5951787, 30.8074886 46.5952466, 30.8076885 46.5953906, 30.8088354 46.594866, 30.8078406 46.5935536, 30.8073605 46.593408, 30.8073395 46.5934179, 30.8072317 46.5933102, 30.8069205 46.5931457, 30.8073765 46.592858, 30.8075309 46.5926144, 30.807444 46.5923143, 30.8056826 46.5898288, 30.8053178 46.589298, 30.8049557753173 46.58878902037325, 30.80091005142171 46.59268178795456))",726.0,881e5dc0edfffff,0,0,0,0,1,0,1,0,0,0,0,2,4033.0,6,1,2,0,5,10,7,0,3,1,1,9
"MULTIPOLYGON (((30.789644331852248 46.59641318660854, 30.790207937768933 46.597196165504364, 30.7900539 46.5966118, 30.790180094482114 46.59589785540278, 30.789644331852248 46.59641318660854)), ((30.79024830632995 46.595832244828564, 30.7908245 46.5958501, 30.7908759 46.5957306, 30.7919223 46.5959694, 30.7920809 46.5955568, 30.7928208 46.5952426, 30.7930471 46.5946881, 30.7920651 46.5944365, 30.792238560891462 46.593917889056506, 30.79024830632995 46.595832244828564)), ((30.80393249557564 46.59687999714595, 30.80091005142171 46.59268178795456, 30.793766350528568 46.59244836200864, 30.793083923755116 46.593104764289045, 30.7938645 46.5929733, 30.7946778 46.5930371, 30.7953057 46.5927353, 30.795587 46.5930322, 30.7957938 46.5930996, 30.795671 46.5933257, 30.7959197 46.5935095, 30.7956729 46.5938555, 30.7954877 46.5940281, 30.7953373 46.5941151, 30.7951272 46.5943707, 30.7960009 46.5950622, 30.7950232 46.5956354, 30.7948601 46.5959698, 30.7947054 46.5963101, 30.7946812 46.5963649, 30.7948169 46.5964144, 30.7947593 46.5966362, 30.7945155 46.5967587, 30.79436 46.5968853, 30.7942464 46.5970084, 30.7941408 46.5972295, 30.7939965 46.5976193, 30.7940195 46.5982112, 30.7943125 46.5982841, 30.7943334 46.5988492, 30.7943325 46.5990082, 30.7941716 46.599506, 30.7944162 46.5995591, 30.7960718 46.5999779, 30.7963248 46.6000774, 30.7963824 46.6002555, 30.7968302 46.6001877, 30.796849 46.6002604, 30.7978572 46.6000965, 30.7979686 46.5999281, 30.7987215 46.5979436, 30.8017245 46.5989693, 30.80179686195209 46.59893445822649, 30.80393249557564 46.59687999714595)))",1366.0,881e5dc03bfffff,1,1,1,0,0,0,0,0,0,1,0,1,4134.0,6,0,2,0,6,10,7,1,3,0,2,9
"MULTIPOLYGON (((30.778377159342618 46.60014344669196, 30.781398893415915 46.604341998597064, 30.785807648104594 46.604486410306215, 30.7883547 46.6041113, 30.788079 46.6032301, 30.7871321 46.6018699, 30.7867562 46.6011597, 30.7856734 46.5996704, 30.7852617 46.5990758, 30.7850983 46.5987548, 30.7843192 46.5988712, 30.77885051874603 46.59968829430689, 30.778377159342618 46.60014344669196)), ((30.789644331852248 46.59641318660854, 30.786682246145787 46.59631613407643, 30.7867204 46.5963533, 30.7875899 46.597834, 30.7896786 46.5975723, 30.790287 46.5974961, 30.790207937768933 46.597196165504364, 30.789644331852248 46.59641318660854)))",117.0,881e5dc039fffff,0,0,0,0,0,0,0,0,0,0,0,0,3006.0,2,1,2,0,0,0,0,1,0,1,1,2
"POLYGON ((30.80393249557564 46.59687999714595, 30.80179686195209 46.59893445822649, 30.8023675 46.5986597, 30.8028036 46.5984456, 30.803332 46.5981817, 30.8046916 46.597313, 30.8083366 46.6000035, 30.8114244 46.6022827, 30.812379722214356 46.60296497285766, 30.81282442301049 46.602537118211195, 30.8120064 46.6019381, 30.8072758 46.5985542, 30.8078916 46.5980298, 30.8070616 46.5974503, 30.8065439 46.5977937, 30.8060173 46.5976956, 30.804949935335564 46.59691314263188, 30.80393249557564 46.59687999714595))",147.0,881e5dc017fffff,0,0,0,0,0,0,0,0,0,0,0,0,2523.0,1,1,1,0,1,0,1,0,0,1,0,3
"POLYGON ((30.781398893415915 46.604341998597064, 30.778377159342618 46.60014344669196, 30.777388585460436 46.60011096798388, 30.7772545 46.6005843, 30.7768526 46.6015826, 30.7761303 46.6036665, 30.7752799 46.6060583, 30.780414406569975 46.60528842012215, 30.781398893415915 46.604341998597064))",22.0,881e5dc007fffff,0,0,0,0,0,0,0,0,0,0,0,0,404.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.802621002646777 46.60524723364774, 30.8011983 46.6050484, 30.8010638 46.6053014, 30.801483517774614 46.60634125477338, 30.802621002646777 46.60524723364774))",115.0,881e5dc015fffff,0,0,0,0,0,0,0,0,0,0,0,0,1905.0,1,1,1,0,0,0,0,0,0,1,0,1
"POLYGON ((30.781398893415915 46.604341998597064, 30.780414406569975 46.60528842012215, 30.7811755 46.6051743, 30.7814789 46.6051263, 30.7816238 46.6051045, 30.7818273 46.6050751, 30.7818452 46.6051335, 30.781924 46.6051203, 30.7819046 46.6050626, 30.7819895 46.6050513, 30.7823152 46.6050052, 30.7824083 46.6049914, 30.7824994 46.6049742, 30.7825169 46.6050223, 30.7825264 46.6050483, 30.7826527 46.6050267, 30.7834034 46.6049011, 30.7834071 46.6049181, 30.7834421 46.6049133, 30.7834306 46.604833, 30.7840708 46.6047422, 30.785807648104594 46.604486410306215, 30.781398893415915 46.604341998597064))",9.0,881e5dc003fffff,0,0,0,0,0,0,0,0,0,0,0,0,375.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.80173445930244 46.613204786611874, 30.8088798970959 46.61343743345401, 30.813001598049667 46.60947270234072, 30.810304167416444 46.60572789503934, 30.8102793 46.6059108, 30.8094855 46.6062066, 30.802621002646777 46.60524723364774, 30.801483517774614 46.60634125477338, 30.8018797 46.6073228, 30.804219 46.6110087, 30.801014025577494 46.6122044597766, 30.80173445930244 46.613204786611874))",145.0,881e5dc011fffff,0,0,0,0,0,0,0,0,0,0,0,0,1269.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.813001598049667 46.60947270234072, 30.820146485707355 46.60970469421021, 30.820705979656807 46.60916632408813, 30.8193704 46.6075731, 30.8187828 46.6070379, 30.8179221 46.6062684, 30.8169525 46.6055551, 30.8152368 46.604312, 30.8145777 46.603821, 30.81282442301049 46.602537118211195, 30.812379722214356 46.60296497285766, 30.814286 46.6043264, 30.8105802 46.6048812, 30.8103936 46.6050701, 30.810304167416444 46.60572789503934, 30.813001598049667 46.60947270234072))",171.0,881e5dc013fffff,0,0,0,0,0,0,0,0,0,0,0,0,664.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.820146485707355 46.60970469421021, 30.82317043469397 46.61390137565236, 30.824717330008387 46.61395145050117, 30.8215476 46.6101703, 30.820705979656807 46.60916632408813, 30.820146485707355 46.60970469421021))",45.0,881e5dc0cdfffff,0,0,0,0,0,0,0,0,0,0,0,0,688.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.819049141639436 46.617866236697594, 30.82317043469397 46.61390137565236, 30.820146485707355 46.60970469421021, 30.813001598049667 46.60947270234072, 30.8088798970959 46.61343743345401, 30.811903491604838 46.617634286365124, 30.819049141639436 46.617866236697594))",327.0,881e5dc01bfffff,0,0,0,0,0,0,0,0,0,0,0,0,1314.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.79761185367195 46.61716903407392, 30.80173445930244 46.613204786611874, 30.801014025577494 46.6122044597766, 30.7964108 46.6139219, 30.7963285 46.6143025, 30.7971234 46.615302, 30.7959279 46.6159416, 30.7959115 46.6162931, 30.796600390204095 46.61713601184239, 30.79761185367195 46.61716903407392))",121.0,881e5dc01dfffff,0,0,0,0,0,0,0,0,0,0,0,0,679.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.807781293586242 46.62159866384653, 30.811903491604838 46.617634286365124, 30.8088798970959 46.61343743345401, 30.80173445930244 46.613204786611874, 30.79761185367195 46.61716903407392, 30.800635093352547 46.62136605839387, 30.807781293586242 46.62159866384653))",388.0,881e5dc019fffff,0,0,0,0,0,0,0,0,0,0,0,0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.800635093352547 46.62136605839387, 30.79761185367195 46.61716903407392, 30.796600390204095 46.61713601184239, 30.800311640645393 46.62167702132178, 30.800635093352547 46.62136605839387))",22.0,881e5dc057fffff,0,0,0,0,0,0,0,0,0,0,0,0,527.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.807781293586242 46.62159866384653, 30.800635093352547 46.62136605839387, 30.800311640645393 46.62167702132178, 30.8025758 46.6244474, 30.8029971 46.624577, 30.8068467 46.6231563, 30.8091514 46.6258811, 30.810567057301117 46.62546469609086, 30.807781293586242 46.62159866384653))",18.0,881e5dc053fffff,0,0,0,0,0,0,0,0,0,0,0,0,837.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.82317043469397 46.61390137565236, 30.819049141639436 46.617866236697594, 30.82207335609551 46.62206252300718, 30.82921921793182 46.6222937767589, 30.83059832038728 46.62096684602687, 30.824717330008387 46.61395145050117, 30.82317043469397 46.61390137565236))",190.0,881e5dc2a7fffff,0,0,0,0,0,0,0,0,0,0,0,0,856.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.817951566029098 46.6260270304441, 30.82207335609551 46.62206252300718, 30.819049141639436 46.617866236697594, 30.811903491604838 46.617634286365124, 30.807781293586242 46.62159866384653, 30.810567057301117 46.62546469609086, 30.8108601 46.6253785, 30.811233852703023 46.625809033367275, 30.817951566029098 46.6260270304441))",375.0,881e5dc2a5fffff,0,0,0,0,0,0,0,0,0,0,0,0,1062.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.82921921793182 46.6222937767589, 30.829488293228433 46.622667008604104, 30.8313753 46.6218937, 30.83059832038728 46.62096684602687, 30.82921921793182 46.6222937767589))",22.0,881e5dc2a3fffff,0,0,0,0,0,0,0,0,0,0,0,0,277.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.82921921793182 46.6222937767589, 30.82207335609551 46.62206252300718, 30.817951566029098 46.6260270304441, 30.818665802310562 46.62701789752593, 30.8213273 46.6259988, 30.8240858 46.6248845, 30.8278207 46.6233504, 30.829488293228433 46.622667008604104, 30.82921921793182 46.6222937767589))",87.0,881e5dc2a1fffff,0,0,0,0,0,0,0,0,0,0,0,0,639.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.817951566029098 46.6260270304441, 30.811233852703023 46.625809033367275, 30.8120864 46.6267911, 30.8114976 46.6270281, 30.8131793 46.6291187, 30.818665802310562 46.62701789752593, 30.817951566029098 46.6260270304441))",52.0,881e5dc2adfffff,0,0,0,0,0,0,0,0,0,0,0,0,480.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.718094720788727 46.574496704287675, 30.7175343 46.5758651, 30.719540338305166 46.57650942326215, 30.718094720788727 46.574496704287675))",19.0,881e5dc103fffff,0,0,0,0,0,0,0,0,0,0,0,0,456.0,0,0,0,1,0,0,0,0,0,0,0,0
